,index,time,rpm,temp,power,cum_rpm,cum_temp,cum_power,RpmSpec,PowerSpec,DiameterSpec,ThicknessSpec,QSpec,PSpec,LifeSpec,cumurated_life_impact_factor,death,index,remaining_life,index,remaining_life_pred,index,defference_rate
104,19692,19000.0,5680.57846837461,28.959596571900438,46.93722114017485,89542.96496728447,471.83271865186913,743.5498007729234,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3258302894387314,0.0,19692,39735.396427764936,104,40757.246,104,-0.025716357652117227
105,13489,58000.0,10114.85438802168,23.458713201048376,11.024460213995262,773441.5357168898,1477.9656477142328,721.3082095626647,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3242992776039544,0.0,13489,16157.96756727682,105,12513.323,105,0.22556329005576597
106,7535,30000.0,17226.203047725194,29.348524736005054,14.58151354301495,451890.66141514416,729.6363460889114,371.7714014124888,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3837496225760557,0.0,7535,55094.47926307975,106,50228.914,106,0.08831311713368521
107,3413,16000.0,18089.85527266468,29.73349158318181,15.275764843547906,239420.44001407508,388.5156431191544,196.91110727184972,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4557681329764265,0.0,3413,63674.76999855532,107,63591.195,107,0.0013125243492393488
108,16866,37000.0,4237.799437172093,23.917158679335163,36.621991663160735,168613.59988167742,906.4052394305252,1431.5342528379613,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2857405860151193,0.0,16866,21394.155247250987,108,21203.041,108,0.008933011349001197
109,10303,32000.0,15610.692639606035,28.676488607473964,14.116698437512676,440657.3511175279,803.6546493044294,389.0672694006702,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.374105376269135,0.0,10303,50571.52565954407,109,46720.89,109,0.0761423545033462
110,10216,24000.0,15890.57811701751,29.93771195085402,13.85970728237235,330611.4840683358,603.7006584552748,290.7763625347323,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4024595459619201,0.0,10216,54082.1327693425,110,48894.438,110,0.09592253492420037
111,4820,1000.0,17670.71027321231,27.29189350575595,13.685206255751377,17670.71027321231,27.29189350575595,13.685206255751377,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,2.22886914557474,0.0,4820,77582.3470791804,111,75749.79,111,0.023620811765466362
112,7431,5000.0,13970.823964028206,21.61012801202154,11.381603916165624,76989.06125206614,122.13561469413142,62.57994088365496,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6944140836203432,0.0,7431,72946.88955983853,112,69309.45,112,0.04986417456298434
113,14626,10000.0,16813.55071767421,29.194981277380023,13.664382775670656,141757.38347483645,257.22820402901885,123.8769107061929,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5187970259753308,0.0,14626,26893.672734683663,113,67511.91,113,-1.5103267566327105
114,19001,39000.0,3545.226097202202,21.862407561733303,34.52731219117502,179987.39032832222,969.4440022902912,1526.6136382863572,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2822760962461885,0.0,19001,18304.702322866116,114,16033.448,114,0.12408036146216814
115,6389,69000.0,11800.697130277991,28.60073279123342,14.937683582405962,1004882.8099442114,1751.2265492137071,893.4234232935765,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3131515550111897,0.0,6389,1881.5715700923463,115,4952.466,115,-1.632090056542168
116,20896,38000.0,4854.322352549474,29.57029932160147,48.45645532031898,179652.04247107395,962.2715280539106,1514.591521303508,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2827752748133249,0.0,20896,21080.932640294748,116,20939.762,116,0.006696616509030044
117,12260,14000.0,12344.341929372536,21.5910262094089,9.987516695675655,188948.351445048,343.919640908047,167.2348063382043,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4713396956753591,0.0,12260,60280.054202757485,117,57523.22,117,0.045733791868942525
118,10397,47000.0,11788.56797378977,24.180418354422777,11.988557299739576,620829.1013506855,1160.4820191442295,566.5638635425723,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3423014893161461,0.0,10397,28739.04196391412,118,26848.541,118,0.06578162732991956
119,11615,1000.0,14688.40930935275,25.74709573912605,12.70535423085774,14688.40930935275,25.74709573912605,12.70535423085774,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,2.318960801502869,0.0,11615,80429.20690861312,119,69024.45,119,0.1417986602375883
120,2617,10000.0,13103.748420807868,21.10917607633206,10.666535149997834,142480.4846898929,229.73020306466248,116.41241233996593,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.5404413057362363,0.0,2617,63385.39431813486,120,62227.617,120,0.018265676865933972
121,13274,1000.0,15982.716458348732,27.772572148351085,13.5167821829723,15982.716458348732,27.772572148351085,13.5167821829723,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,2.1156672451322773,0.0,13274,36518.29234358521,121,73577.48,121,-1.0148115325393792
122,17262,38000.0,5020.957001498528,29.40073329382922,44.925456375298864,182967.6004602337,975.3472624776336,1526.3750216362828,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2823555914518976,0.0,17262,22176.32033527521,122,21258.953,122,0.04136697145450146
123,3675,41000.0,16213.52705795468,27.34527681966885,13.50895112357165,622708.1436063165,999.588610878492,507.4993793628034,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3561108298958817,0.0,3675,42442.34191671599,123,39713.613,123,0.0642926029110395
124,184,26000.0,16040.87434341429,26.737977522363927,13.435164602654451,398232.17276568303,636.041651280605,322.59765391228734,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3980767179059678,0.0,184,54990.59495204287,124,52218.676,124,0.050407150044662216
125,17803,26000.0,5386.275956334247,28.722998266222127,47.008422033168365,123811.48296134912,650.6521385968056,1033.3567599467094,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3047648134390342,0.0,17803,34219.254209106475,125,34299.258,125,-0.0023379703983213685
126,15107,17000.0,13239.676115719569,23.146252879980377,11.278764806729066,237909.6734924264,431.3931048781996,207.96011205628,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4415698850138641,0.0,15107,63049.92015869204,126,55939.215,126,0.11277897413739643
127,8284,67000.0,10732.140310488934,29.28303526081885,14.375748859327745,857331.2138821852,1694.890930412465,822.925803312705,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3146704276839279,0.0,8284,6428.521410610396,127,4895.2656,127,0.23850831127041566
128,19136,16000.0,4998.116276938298,26.899621231275656,43.57444510980348,77316.31292297899,407.7791047112835,649.7559185926984,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3356786479171498,0.0,19136,42847.019221757095,128,41904.02,128,0.022008524925072343
129,4573,70000.0,8416.731052455618,22.75367545618829,11.922155310260822,976450.8941135012,1701.155936543631,864.1366782520859,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3152086906735248,0.0,4573,1081.6117063822169,129,2112.0266,129,-0.9526661914490994
130,9916,40000.0,11546.012013408206,23.10866831203109,11.221053863502854,540936.9583129035,992.48660250121,481.2673923081761,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3555507816035519,0.0,9916,35414.916675618995,130,34086.37,130,0.03751372886283303
131,11308,10000.0,12112.58588250811,22.61705112751992,11.114132753134594,140930.1540925676,256.60600416380817,126.96050667363662,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5158804783856502,0.0,11308,61811.49044144533,131,59987.785,131,0.029504308538279657
132,6412,13000.0,15387.469978517827,24.12900768505944,12.085843160829564,209747.1013098588,333.8840874980288,170.0140345190094,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.477730015464981,0.0,6412,63430.07314685217,132,62469.34,132,0.015146337619348117
133,23229,1000.0,3951.922555893398,20.14244404665855,30.687574183671543,3951.922555893398,20.14244404665855,30.687574183671543,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,1.0073836054792045,0.0,23229,57485.21233697632,133,55034.23,133,0.04263673679865268
134,1407,64000.0,12039.66177550446,26.50497507384422,14.040430344211517,932215.0816130504,1583.5407573112109,807.83303343658,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3202877166097396,0.0,1407,12678.010166707492,134,10900.515,134,0.14020303619393704
135,2539,11000.0,14004.688223870717,23.36274645551668,11.739559361573296,178717.56211902935,285.9563190273075,144.23036030523068,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.5026962690976827,0.0,2539,63351.03968100982,135,60827.504,135,0.03983416511341448
136,14071,8000.0,15758.063205041004,27.47437923752875,13.092653147798451,115609.5609046782,208.2247477095964,101.01061489368018,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5582218452758688,0.0,14071,67831.75483700953,136,64849.984,136,0.04395832702801689
137,200,42000.0,14148.190970341127,25.02806313684601,12.449845889648794,648495.1081561322,1046.133698549464,528.9404912847839,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3524799683634969,0.0,200,39357.25395453911,137,36340.195,137,0.07665826090214689
138,5741,53000.0,15552.861828053236,28.65704819643973,15.079866032299204,791121.4178779075,1301.3455832209158,668.9478096712174,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.334373982366304,0.0,5741,23265.21348225801,138,25934.18,138,-0.11471917965753198
139,22842,9000.0,5282.592107677358,27.21099179259428,41.96590668841812,45084.30080464651,234.3932999160849,363.8938802465708,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3840382525399877,0.0,22842,50558.128891711705,139,48621.918,139,0.03829672824935418
140,23568,24000.0,4340.795676259734,23.566628174355618,35.44602704636298,111994.41630470147,591.6705409785636,933.1849373428106,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3108051908194364,0.0,23568,35959.94672659939,140,33357.832,140,0.07236147247750557
141,21438,27000.0,4317.1204097257605,22.813357818123414,37.685115497558016,128586.00796118996,674.6322193353293,1068.664723912153,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3027265036322361,0.0,21438,33223.602970686385,141,31273.996,141,0.05868138018193114
142,23424,38000.0,4149.248524048343,24.800417795212983,39.73184220296618,178708.83809838523,964.8670355452682,1521.0871307007887,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2824421095102106,0.0,23424,20638.092909956984,142,18412.158,142,0.10785563940154892
143,12017,8000.0,15368.750744358342,27.821638080202696,12.806810902846385,110027.11715186568,200.86611716493155,97.005206848913,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5653065075352876,0.0,12017,74205.17069090398,143,64323.54,143,0.13316634860345739
144,3909,38000.0,14233.29991132477,23.388892821692814,11.751434642190867,589456.5248316554,957.482987032417,488.2259368582068,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3591275468317144,0.0,3909,38819.8255851049,144,39673.73,144,-0.021996618242734668
145,7166,56000.0,13606.380935400335,26.76639707233768,13.012667224419616,823858.0453953767,1378.0315320879677,700.1775685260634,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3304101774389254,0.0,7166,21843.04276992009,145,21204.482,145,0.029234038259745066
146,11396,19000.0,14909.133216319417,27.882733000443665,12.970565852925835,252443.98387961157,461.21143225632375,223.12300617059512,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4326453587209375,0.0,11396,15845.131895219733,146,54439.99,146,-2.4357548199187806
147,5560,30000.0,16115.403364812764,25.15786444091492,13.202172218122683,454244.2198074503,728.2111300110728,372.7529539676044,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.383872193079892,0.0,5560,48827.52679018983,147,50189.586,147,-0.027895313091791173
148,12734,14000.0,11875.376345798346,21.878048492790324,10.859871966176572,190438.3473932696,349.8287308040209,170.7734056921226,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4680774651406833,0.0,12734,57692.91536599172,148,55282.27,148,0.041784087689954494
149,810,20000.0,13169.960249260046,20.76798577886173,10.698120096710912,286967.700628767,458.7155980834031,234.8289599149996,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4341448586420739,0.0,810,53141.96001563374,149,55296.574,149,-0.040544500099025285
150,2496,47000.0,15221.773232927872,25.80893700167216,13.12513729449219,734140.4698471504,1186.0863087334312,602.9255894078896,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3422910411992774,0.0,2496,34682.28519682212,150,31931.516,150,0.07931338884423252
151,22066,23000.0,5416.027056790768,29.107808206135303,46.33810297064929,112736.0115254394,593.9441755902969,932.7003401404684,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3108045195766423,0.0,22066,37763.30117633949,151,35503.332,151,0.05984564576429214
152,951,3000.0,15790.554575511658,24.78790970664599,12.767106674526683,47587.65631966811,75.33015945328171,38.06749086376966,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.8938339911387178,0.0,951,73814.26559213869,152,69343.484,152,0.06056798345514981
153,20954,17000.0,3898.974437672364,20.228413724022957,32.768999884855695,83875.45418683744,437.0943310098239,697.9239600075834,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3308447369238836,0.0,20954,39936.703792167325,153,38158.63,153,0.04452232450556058
154,17260,36000.0,5432.311935991169,29.538286874232405,47.996511993218895,174161.43960897607,923.3326273844094,1445.9832989368554,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2853030046209328,0.0,17260,27092.07588653613,154,23940.121,154,0.1163423137446824
155,18828,24000.0,5114.772514363852,27.372674244776377,44.47075243431126,116031.17116541955,608.9357078208828,966.1318456410636,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3088974352653881,0.0,18828,34405.40298245599,155,34611.098,155,-0.005978557318421665
156,17,17000.0,18163.893722263758,29.1207872586134,14.841805771540889,256029.5726429309,410.9734389931905,208.91603184722183,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4485028053712791,0.0,17,61128.56649546417,156,61623.64,156,-0.008098899711194216
157,12752,32000.0,12824.438862115292,24.42218332333848,12.20791739579106,428355.7512239378,788.1276943247032,384.2078230884605,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3751978477747016,0.0,12752,40583.11884660207,157,37902.39,157,0.06605525395263011
158,11194,54000.0,10103.776489723394,22.91709271065368,10.912407941640758,712997.9695024899,1340.84667179135,655.8936964939048,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3313816688459111,0.0,11194,15125.757474837244,158,18129.1,158,-0.19855813102477846
159,19391,34000.0,4230.538354125926,24.792759887385227,37.36153612561238,153597.66660948464,818.5099497029171,1290.6818221459032,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2914898788770216,0.0,19391,25130.08326472376,159,24356.895,159,0.030767456093514767
160,14028,44000.0,11717.909096851254,22.79004797099081,11.58074633322494,605025.8300638134,1114.1921356029086,537.5769414680237,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3464386738514564,0.0,14028,30323.10669290059,160,31413.854,160,-0.03597081373524901
161,18120,27000.0,4178.512714766851,22.460964592832102,35.34090170422267,125505.89703652934,663.9352212550644,1042.401835668147,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3038748162943264,0.0,18120,28400.77700596244,161,30143.229,161,-0.06135224783803447
162,3192,32000.0,16981.106415426322,27.42796794486707,13.371056759778428,497141.0075766336,798.3950338137632,403.93675157842057,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3758986701521573,0.0,3192,50175.78296576468,162,50005.645,162,0.003390847625253134
163,9195,30000.0,11785.415524449752,21.06991829391496,10.35534759861183,393847.1023672465,722.5955344304941,352.6118761788404,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3833579143985128,0.0,9195,45669.00883943349,163,40497.14,163,0.11324678038485857
164,16950,42000.0,4246.882134921959,26.907053245041915,44.16998079086005,191877.91467294804,1045.202085145008,1651.8207019591916,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2781137796082664,0.0,16950,15993.801796088315,164,15401.308,164,0.03704523705212632
165,10326,55000.0,9012.521096643226,20.59353609321306,10.588060419124387,740889.9083121563,1398.922010936618,680.0534480613654,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.32857343123196,0.0,10326,18092.813046806565,165,14217.847,165,0.21417158056596444
166,6179,17000.0,16171.25229130358,24.8053196057868,12.235309836867694,268181.63146415964,433.0338427299942,220.28520726117225,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4414440651245857,0.0,6179,67313.71737766899,166,59615.543,166,0.11436263972360591
167,17486,25000.0,4931.876112382183,25.97795874176237,41.158858480368266,121818.85359463154,643.9040755784299,1003.3415540072258,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3060525516602553,0.0,17486,33423.700801675506,167,33431.035,167,-0.00021943574166168059
168,20070,2000.0,3945.4552023718375,21.11718120437864,34.274654693867056,7973.50256949663,42.294867800056124,68.5492771035503,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.6616093329486809,0.0,20070,52794.956723265605,168,54886.2,168,-0.03961064891947965
169,1565,64000.0,10618.45096911944,23.61376522839834,12.592837311578618,927727.017142492,1592.4602312376103,807.3301366485537,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3199580565414301,0.0,1565,10292.712438187082,169,9076.784,169,0.11813487123067344
170,19630,36000.0,3738.607648151261,21.47458370000097,34.052542016954405,171564.93219531732,914.1281694471554,1436.2576317783107,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2856306220466452,0.0,19630,22580.66791578044,170,19267.385,170,0.14673096307483272
171,21843,37000.0,4095.323342007108,24.26642230579754,39.13055945543789,176459.11163304167,939.9553241754388,1489.9426859439336,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2838526397537426,0.0,21843,19361.398470912725,171,19725.53,171,-0.01880705190326621
172,14638,22000.0,11372.345198820143,21.169658558933047,10.327878043956286,290448.013905493,533.4495811850584,256.9792256332031,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4157213874151758,0.0,14638,13198.12109698497,172,45644.7,172,-2.45842403500732
173,12509,26000.0,14829.985499507487,26.70346366918136,12.845274057656622,357761.033675703,651.821899697199,314.3093829263774,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3945255982563229,0.0,12509,55032.67952831597,173,51075.316,173,0.07190933016499389
174,20470,7000.0,4148.182354427901,21.054323532036268,33.40762299034412,31301.044966794598,164.58051466884555,260.7795421118081,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.4193096247960257,0.0,20470,52858.39532674937,174,47947.04,174,0.09291534928159167
